FIBER,PETAL,ORIGINALLY_ASSIGNED_TARGETBIT,ORIGINALLY_ASSIGNED_TARGET_RA,ORIGINALLY_ASSIGNED_TARGET_DEC,OROGINALLY_ASSINED_FIBER_X,ORIGINALLY_ASSIGNED_FIBER_Y,ASSIGNED_TARGETBIT_IN_DITHERED_TILE,ASSIGNED_TARGET_RA,ASSIGNED_TARGET_DEC,ASSIGNED_FIBER_X,ASSIGNED_FIBER_Y,DELTA_RA(DITHERED-ORIGINAL)[degrees],DELTA_DEC(DITHERED-ORIGINAL)[degrees],FIBER_DELTA_X(DITHERED-ORIGINAL)[mm],FIBER_DELTA_Y(DITHERED-ORIGINAL)[mm]
3279,6,40,21.33246559869537,31.494632391867235,-138.74403,228.53632,40,21.332482700003,31.49656324582881,-138.93526,228.9182,1.4582098772515429e-05,0.0019308539615749964,-0.19122314,0.3818817
3280,6,545,21.464113199100073,31.4572396434232,-166.8364,219.71538,141733920768,21.48103910705947,31.435387059762903,-170.57707,214.11688,0.014438305104400244,-0.021852583660297853,-3.7406769,-5.5984955
3281,6,40,21.39186170128094,31.545452699865557,-151.6123,241.84203,40,21.39079724578795,31.544793241123568,-151.574,241.54648,-0.0009071560065673247,-0.0006594587419890274,0.03829956,-0.2955475
3282,6,40,21.61322749244313,31.585229113166793,-199.57283,253.5501,32,21.627031790831772,31.578183827938574,-202.74461,251.67381,0.011759357092088,-0.007045285228219456,-3.1717834,-1.8762817
3283,6,32,21.64764316339959,31.510612741780594,-206.729,234.58025,32,21.648695098902184,31.509990226426485,-207.14177,234.26349,0.0008968206370757456,-0.0006225153541095096,-0.4127655,-0.3167572
3284,6,40,21.637384556770325,31.422745212316777,-204.14954,212.0236,40,21.638878632375597,31.42528035662445,-204.65244,212.51736,0.001274960304231058,0.002535144307675097,-0.50289917,0.49375916
3285,6,32,21.68620492105097,31.471684253434553,-214.96783,224.88159,32,21.685909158938784,31.47111495141129,-215.07962,224.56248,-0.00025225499694362454,-0.0005693020232619972,-0.11178589,-0.31910706
3286,6,33,21.65941256622714,31.524879648492448,-209.35526,238.33772,33,21.65996230122973,31.526101068607066,-209.67029,238.48958,0.00046860137188067217,0.0012214201146178993,-0.31503296,0.15185547
3287,6,545,21.755160531000932,31.571212975848887,-230.53366,251.0867,4294967296,21.747350125154533,31.56632403329755,-228.99103,249.57036,-0.006654388395672674,-0.004888942551335873,1.542633,-1.5163422
3288,6,141733920768,21.570641440018605,31.455841203151355,-189.80191,220.01572,545,21.57983362432213,31.46241476249071,-191.99158,221.60211,0.007841324883360177,0.006573559339354773,-2.1896667,1.5863953
3289,6,33,21.703456977186374,31.456037850973114,-218.6682,221.0044,545,21.71455636111048,31.46094857912133,-221.29044,222.17076,0.009468227544656926,0.0049107281482143605,-2.6222382,1.1663666
3290,6,32,21.373466637217486,31.49762765586628,-147.51956,229.50963,32,21.369874186693142,31.495769484020272,-146.92725,228.89989,-0.0030631453225561877,-0.0018581718460097818,0.5923157,-0.6097412
3291,6,33,21.38627925501444,31.611493685383863,-150.64478,258.7963,545,21.41696997412448,31.597889006084383,-157.39227,255.34561,0.026136885575883863,-0.013604679299479727,-6.7474976,-3.4506836
3292,6,545,21.435836036473628,31.56551809601964,-161.12663,247.25113,545,21.435117186424616,31.565646891404054,-161.16914,247.15175,-0.000612490524410824,0.00012879538441268323,-0.042510986,-0.09938049
3293,6,545,21.561987382356218,31.550803327427925,-188.29732,244.29323,32,21.55991878196809,31.55415085281163,-188.05809,244.9909,-0.001762812716066137,0.0033475253837060848,0.2392273,0.6976776
3294,6,33,21.470902093308975,31.516327156761005,-168.49495,234.844,33,21.472200942130133,31.512825389482952,-168.94824,233.82109,0.001107257238439452,-0.0035017672780526254,-0.45329285,-1.0229034
3295,6,141733920768,21.471114714596837,31.47661618427338,-168.4047,224.69533,33,21.437049048558183,31.479316195945863,-161.27184,225.05838,-0.029053016986914912,0.002700011672484237,7.1328583,0.36305237
3296,6,40,21.37373778405667,31.572652797401602,-147.81735,248.72209,33,21.386149601704588,31.577619562384122,-150.69528,249.94952,0.010574582356479042,0.004966764982519578,-2.8779297,1.2274323
3297,6,32,21.725093809463242,31.432892947063962,-223.30103,215.24727,42949673511,21.70088820569763,31.443862698303995,-218.23076,217.69635,-0.02065346893405465,0.010969751240033077,5.0702667,2.4490814
3298,6,545,21.468821347883374,31.533417747962215,-168.1082,239.21088,545,21.46861273295555,31.532734064564803,-168.25089,238.9005,-0.00017780986129230543,-0.0006836833974119827,-0.14268494,-0.31037903
3299,6,40,21.44128956496159,31.549315257661146,-162.24089,243.12158,545,21.43370238797588,31.55359750917111,-160.81894,244.0475,-0.006465717318642952,0.004282251509962975,1.4219513,0.9259186
3300,6,40,21.608466511702474,31.226682507495376,-197.31071,162.27219,33,21.63112259019905,31.206031991940606,-202.29088,157.05528,0.019373732078505523,-0.020650515554770266,-4.9801636,-5.2169037
3301,6,141733920768,21.372741623702773,31.201629294908315,-146.69562,154.89172,4294967296,21.39663675688438,31.218733824143985,-151.94402,159.13689,0.02043869091008682,0.017104529235670185,-5.248398,4.245163
3302,6,32,20.8981039135354,31.057334020984225,-46.46422,118.02657,33,20.8822645019032,31.05817107118747,-43.241257,118.18239,-0.01356885557228759,0.0008370502032448712,3.2229614,0.15581512
3303,6,34359738405,20.97519325109617,31.104993243940473,-62.63905,129.86569,34359738405,20.97490943266413,31.105500456278634,-62.683086,129.94061,-0.00024301160431093805,0.0005072123381602012,-0.044036865,0.074920654
3304,6,545,21.31723541391631,31.133854498714584,-134.80237,137.82954,545,21.315654069160704,31.13293364865853,-134.57503,137.48874,-0.0013535705924515827,-0.0009208500560546895,0.2273407,-0.34080505
3305,6,4294967296,21.395142243857443,31.123539470883028,-151.36406,135.5457,545,21.425663045979995,31.13189560168138,-157.99467,137.61354,0.026127479130369585,0.008356130798350847,-6.630615,2.0678406
3306,6,40,21.053463991314374,30.984443370242996,-79.03133,100.31859,40,21.05648681876952,30.985609098468572,-79.74664,100.54629,0.002591491467679008,0.0011657282255761459,-0.7153168,0.22769928
3307,6,40,21.531366723450635,31.17184370159261,-180.58636,148.14996,4641,21.51335198047717,31.182984635325717,-176.85548,150.70665,-0.0154137514278282,0.011140933733106095,3.7308807,2.5566864
3308,6,40,21.435680435554374,31.189780156416344,-160.10802,152.19536,545,21.441848462153814,31.178893747640053,-161.52829,149.37799,0.00527647935329538,-0.010886408776290324,-1.4202728,-2.8173676
3309,6,33,21.524328826281238,31.23768476397943,-179.1981,164.58812,33,21.524643708017926,31.240235492192465,-179.40251,165.08658,0.00026923123949296966,0.002550728213034148,-0.20440674,0.49845886
3310,6,141733920768,21.524434264794404,31.15867206457499,-179.07504,144.83012,33,21.499276731761995,31.158997004056538,-173.79083,144.65833,-0.021528249327030676,0.00032493948154765917,5.28421,-0.1717987
3311,6,40,20.896300425333504,31.07241522588221,-46.090107,121.73648,40,20.897206774585648,31.07376705969099,-46.37738,122.033424,0.0007763023349697924,0.001351833808779901,-0.2872734,0.29694366
3312,6,545,21.057361475201077,31.03707763755128,-79.86509,113.2634,545,21.05865729057998,31.035364858375527,-80.22653,112.78037,0.0011102984492537792,-0.0017127791757545197,-0.36144257,-0.4830246
3313,6,33,21.32462150193678,31.15100870266694,-136.39043,142.11389,33,21.325549554098817,31.152297424726154,-136.70235,142.3286,0.0007942334357610016,0.0012887220592148196,-0.31192017,0.21470642
3314,6,545,20.90392988561717,31.11687479171576,-47.70157,132.70378,545,20.901811134305657,31.115558701293427,-47.36244,132.33896,-0.0018138946047256703,-0.0013160904223319392,0.3391304,-0.3648224
3315,6,32,20.87938460612447,30.944449427799096,-42.529823,90.30617,32,20.884053245804893,30.94507868113322,-43.579037,90.429375,0.0040041346778106526,0.0006292533341252238,-1.0492134,0.12320709
3316,6,33,21.093689230579823,31.088153520710854,-87.527275,125.91954,33,21.086278807756635,31.07329916263826,-86.05762,122.17168,-0.006346092432624287,-0.014854358072593499,1.4696579,-3.7478638
3317,6,32,21.05218850579256,31.092313626881076,-78.80156,126.86541,545,21.023379716279557,31.111117957706096,-72.86225,131.3974,-0.024670014268559047,0.018804330825020088,5.939308,4.53199
3318,6,33,20.90889236325545,30.97671262872687,-48.710068,98.237114,33,20.90691370149941,30.97743317630507,-48.37404,98.37344,-0.0016964582150275998,0.0007205475782008364,0.33602905,0.13632965
3319,6,545,20.964194959535636,30.9321678437853,-60.293255,87.380104,4294967296,20.995194881606505,30.951582534035893,-66.86812,92.12042,0.026591003122214855,0.01941469025059206,-6.5748634,4.7403183
3320,6,141733920768,21.558424702370896,31.230263726732886,-186.5202,162.90242,545,21.598037172043792,31.22806253839911,-195.18954,162.40622,0.033872247216488204,-0.002201188333774695,-8.669342,-0.49620056
3321,6,545,20.950584941199615,30.984011367329103,-57.44549,100.07123,545,20.952641434996696,30.983256902075638,-57.95583,99.84245,0.0017630547349688312,-0.0007544652534647867,-0.5103378,-0.22877502
3322,6,33,21.449246049720667,31.120450997435317,-162.90913,134.98828,545,21.46902420255528,31.145599527014006,-167.28595,141.19318,0.016931733690066838,0.02514852957868996,-4.376816,6.204895
3323,6,33,21.030467759720437,31.04988869808024,-74.219864,116.37128,33,21.01234024556102,31.06252096132973,-70.5132,119.39656,-0.015530177116824096,0.012632263249489739,3.706665,3.0252838
3324,6,545,20.855979444000265,30.96040625113644,-37.632298,94.19631,545,20.856737526735845,30.95994138220669,-37.865723,94.052895,0.0006500733881665513,-0.00046486892975039495,-0.23342514,-0.14341736
3325,6,32,21.001617947800106,31.039639073062798,-68.15994,113.803764,32,21.002143995323276,31.039702438809147,-68.36087,113.7658,0.00045072318633061233,6.336574634957515e-05,-0.20092773,-0.037963867
3326,6,4294967296,21.032020464372483,30.956560587785585,-74.52328,93.444115,33,21.026661340538165,30.956870359223345,-73.47262,93.454,-0.00459575703033713,0.00030977143775956506,1.0506592,0.009887695
3327,6,40,20.967904941407266,31.00466386509154,-61.07965,105.16116,40,20.96666725874277,31.0076305344864,-60.904945,105.83974,-0.0010608492165320445,0.0029666693948584566,0.1747055,0.6785736
3328,6,545,21.39378788976062,31.152838236217885,-151.11176,142.8224,545,21.370898820349712,31.170266749813443,-146.37492,146.95467,-0.01958824524666606,0.01742851359555786,4.7368317,4.132263
3329,6,33,20.98805163489856,31.05827742507188,-65.31925,118.37071,33,20.988119919341802,31.059771982400658,-65.4285,118.686775,5.849538998380647e-05,0.0014945573287796776,-0.1092453,0.31606293
3330,6,33,20.92812061336469,31.04193855577634,-52.748924,114.27256,33,20.925653922682166,31.04327948755051,-52.323517,114.5579,-0.0021134361092211866,0.001340931774169718,0.4254074,0.28533936
3331,6,545,20.989317566133046,30.978305554717974,-65.56538,98.719025,545,20.98850434828743,30.977634209967437,-65.473076,98.50121,-0.0006972222843049228,-0.0006713447505362069,0.092300415,-0.21781158
3332,6,545,20.96786110192314,30.88728723878672,-61.06186,76.40186,141733920768,20.976185755208583,30.919083944949115,-62.873524,84.14029,0.007144041207483035,0.03179670616239605,-1.8116646,7.738426
3333,6,545,20.951238517709523,31.072019767178933,-57.602737,121.70371,4294967296,20.9492645745285,31.079304770593005,-57.289448,123.45014,-0.0016907202936455267,0.007285003414072122,0.31328964,1.7464294
3334,6,545,21.502411547810325,31.21837242247533,-174.45135,159.64273,545,21.500306654713963,31.21842777162946,-174.1266,159.50803,-0.0018001005894017845,5.5349154131079104e-05,0.3247528,-0.13470459
3335,6,545,21.45220209265446,31.17852011619737,-163.62306,149.45764,545,21.45612837520391,31.178405915542715,-164.58173,149.31528,0.0033591640380401166,-0.00011420065465372886,-0.95866394,-0.1423645
3336,6,40,21.348576617193636,31.10613785591739,-141.43253,131.06143,34359738405,21.371003873991516,31.137747750318734,-146.34932,138.86894,0.019202480692914536,0.03160989440134543,-4.916794,7.8075104
3337,6,545,20.919416221759576,30.955903403202925,-50.912254,93.147026,545,20.926532194995037,30.92780875743593,-52.469933,86.232086,0.006102398458047835,-0.02809464576699483,-1.5576782,-6.91494
3338,6,545,21.463717081392545,31.08909014937501,-165.96687,127.25667,545,21.453784137819195,31.113241628294407,-163.97641,133.0845,-0.008506229431201238,0.024151478919396396,1.9904633,5.827835
3339,6,545,21.384451736540637,31.07535152850264,-149.0365,123.55674,545,21.38453998913725,31.062310519317542,-149.13954,120.2097,7.558739732085182e-05,-0.013041009185098318,-0.1030426,-3.3470383
3340,6,32,21.49962573986514,31.09601399329329,-173.66406,129.12169,32,21.495339604484183,31.0963306602532,-172.84843,129.04512,-0.0036702306588634113,0.00031666695991106053,0.81562805,-0.0765686
3341,6,545,21.381297902566406,31.112347345902815,-148.40176,132.71654,141733920768,21.384589190244636,31.100456599821165,-149.19331,129.6602,0.002817854873371027,-0.01189074608165086,-0.7915497,-3.0563354
3342,6,40,21.31838775395062,31.093055146931462,-135.0067,127.72017,33,21.28916508562975,31.086676229603512,-128.90244,125.947716,-0.02502423843404912,-0.006378917327950262,6.1042633,-1.7724533
3343,6,545,21.57515884418159,31.18110876745246,-190.0286,150.67926,4294967296,21.573258836935892,31.18476139560363,-189.74635,151.43231,-0.0016255227265526053,0.0036526281511690684,0.28224182,0.75305176
3344,6,545,20.879175261653632,30.999336938663518,-42.490536,103.75913,545,20.87720578899493,30.9986930567611,-42.160564,103.56594,-0.0016881793012616336,-0.0006438819024197073,0.3299713,-0.19319153
3345,6,33,21.390404171764896,31.260858736864623,-150.5617,169.76622,545,21.3998999747736,31.23249975475644,-152.66653,162.58987,0.008117140956938298,-0.028358982108183994,-2.104828,-7.176346
3346,6,33,21.344904702989716,31.07478521347637,-140.62296,123.28332,33,21.345182586851774,31.074681036542863,-140.77992,123.14651,0.00023800594897284189,-0.00010417693350817103,-0.15696716,-0.1368103
3347,6,33,20.9122187297677,31.002823553618374,-49.41007,104.6459,33,20.909949951220593,31.001234956639184,-49.01756,104.21474,-0.0019446651963539422,-0.0015885969791895604,0.39250946,-0.43115997
3348,6,40,21.45408072454471,31.209101234291666,-164.07576,157.0999,40,21.452180429094945,31.207127346720785,-163.79018,156.468,-0.0016252884217757045,-0.0019738875708803505,0.2855835,-0.631897
3349,6,40,21.53980625077279,31.144947160885234,-182.35678,141.47827,40,21.540829957571482,31.147369163914544,-182.69362,141.94174,0.0008761513521662936,0.002422003029309394,-0.33683777,0.46347046
3350,6,32,21.78823197139003,31.341673313423968,-236.77988,192.46925,32,21.789762139167728,31.34304663166951,-237.27385,192.64107,0.001306886826257359,0.0013733182455410997,-0.49397278,0.17181396
3351,6,40,21.06995022457985,31.463362282093005,-82.92766,219.56883,40,21.071260002662907,31.460361996920557,-83.37368,218.74643,0.0011172067830314944,-0.0030002851724475477,-0.44602203,-0.82240295
3352,6,40,21.25823238927658,31.48545748408497,-122.89272,225.85529,40,21.25936998748141,31.486926198220242,-123.31837,226.1359,0.0009701127549313203,0.0014687141352709432,-0.42564392,0.28060913
3353,6,40,21.772930864760845,31.42079311291742,-233.72859,212.52292,40,21.772940458496485,31.42188927608247,-233.90445,212.61732,8.18692619450222e-06,0.0010961631650516779,-0.17585754,0.09440613
3354,6,33,21.884749395416293,31.42128131622529,-258.37775,213.57304,33,21.883858482926634,31.42006030888667,-258.3444,213.04668,-0.000760266605702458,-0.0012210073386214049,0.033355713,-0.5263672
3355,6,4294967296,21.229706891637353,31.45120210808882,-116.74765,217.03667,545,21.21669445563006,31.477378426505187,-114.21922,223.53726,-0.011100712132213229,0.026176318416364808,2.5284271,6.500595
3356,6,33,21.830437492295086,31.43811507327419,-246.4523,217.42656,545,21.83670547530143,31.44652340758663,-248.04784,219.44,0.005347868269247896,0.00840833431243837,-1.5955353,2.013443
3357,6,40,21.185463425692127,31.520221670267155,-107.50469,234.40878,545,21.184479604485304,31.490107766354235,-107.409515,226.65234,-0.0008386639988490808,-0.03011390391291968,0.0951767,-7.756439
3358,6,545,21.20444890681966,31.351185506767376,-111.19456,191.69609,545,21.217072483862548,31.37303923612577,-114.06569,197.14864,0.010780463773244951,0.021853729358394247,-2.871132,5.452545
3359,6,32,21.1340486848797,31.367640355596496,-96.32371,195.60254,32,21.12233946805029,31.346364315756013,-93.96942,190.14763,-0.00999785528549903,-0.021276039840483207,2.3542862,-5.4549103
3360,6,545,21.911356183991124,31.397840905416935,-264.16986,207.79488,545,21.90963185795406,31.398507730149557,-263.95557,207.74084,-0.0014718337169791938,0.000666824732622473,0.21429443,-0.054031372
3361,6,32,21.115579411236837,31.455257834911087,-92.56187,217.65419,32,21.112259242983757,31.4556475131881,-92.03329,217.66922,-0.002832262630559664,0.0003896782770134166,0.5285797,0.015029907
3362,6,32,21.251786433075285,31.40173050188071,-121.33262,204.60716,32,21.254752619076353,31.403351289390713,-122.129234,204.9313,0.002531743748929373,0.0016207875100029412,-0.7966156,0.32414246
3363,6,40,21.755307466790402,31.39356394840252,-229.75632,205.43417,33,21.717938690362764,31.403523458087836,-221.7871,207.51945,-0.031898335725530996,0.009959509685316448,7.969223,2.0852814
3364,6,40,21.752955108580533,31.449642880856437,-229.46992,219.74959,40,21.753833237736647,31.451621922472565,-229.84604,220.08086,0.0007491311555998637,0.00197904161612783,-0.3761139,0.3312683
3365,6,545,21.185984596600843,31.401390328166087,-107.37143,204.27428,545,21.18710805565095,31.39938199000457,-107.767845,203.6859,0.0009589151640663307,-0.0020083381615165763,-0.3964157,-0.5883789
3366,6,40,21.061144265322913,31.525736844846453,-81.16943,235.38754,40,21.06078608086138,31.525966359678,-81.28131,235.38039,-0.000305318360542051,0.00022951483154898256,-0.11187744,-0.007156372
